,标题,价格(元/月),片区,lng,lat,nearest_station_id,distance_km,station_name,区域,面积(㎡),rent_per_unit
18,整租·高兴花园二三四街坊 1室1厅 南,3300,闵行-春申-高兴花园二三四街坊,121.404495,31.112327,1号线,1.4494,外环路,闵行,37.23,88.63819500402901
19,整租·瑞和城贰街区（汇延路59弄） 2室1厅 南/北,3300,闵行-闵浦-瑞和城贰街区（汇延路59弄）,121.436307,31.188334,1号线,0.6212,上海体育馆,闵行,84.0,39.285714285714285
20,整租·虹梅路2964弄 2室1厅 南,4373,闵行-金虹桥-虹梅路2964弄,121.392848,31.180573,9号线,1.1965,漕河泾开发区,闵行,56.0,78.08928571428571
21,整租·海联花苑 2室2厅 南,8800,闵行-金虹桥-海联花苑,121.412371,31.186699,15号线,0.2991,吴中路,闵行,83.93,104.84927916120576
22,整租·保利雅苑 1室1厅 南,3045,闵行-老闵行-保利雅苑,121.417971,31.008671,5号线,0.6367,江川路,闵行,52.63,57.856735702071056
23,整租·金鹰华庭四期 4室2厅 南/北,18000,闵行-金虹桥-金鹰华庭四期,121.380968,31.18353,10号线,1.2083,龙溪路,闵行,175.0,102.85714285714286
24,整租·星河景苑 1室1厅 南,3200,闵行-老闵行-星河景苑,121.436307,31.188334,1号线,0.6212,上海体育馆,闵行,57.0,56.14035087719298
25,整租·君莲闵都雅苑 4室2厅 南,5350,闵行-颛桥-君莲闵都雅苑,121.41194,31.07669,15号线,1.1829,双柏路,闵行,89.5,59.77653631284916
26,整租·景香苑 2室2厅 南/北,7000,闵行-春申-景香苑,121.419697,31.097204,15号线,0.2936,景西路,闵行,95.0,73.6842105263158
27,整租·上海康城 2室2厅 南,4800,闵行-莘闵别墅-上海康城,121.436307,31.188334,1号线,0.6212,上海体育馆,闵行,138.79,34.58462425246776
28,整租·众秀新家园 2室1厅 南/北,5800,闵行-颛桥-众秀新家园,121.415957,31.0773,15号线,0.8575,双柏路,闵行,81.0,71.60493827160494
29,整租·永康城馨宁佳苑 3室2厅 东南,5200,闵行-浦江-永康城馨宁佳苑,121.508893,31.030989,浦江线,1.6253,汇臻路,闵行,120.0,43.333333333333336
30,整租·宝仪花苑 2室1厅 南,6889,闵行-七宝-宝仪花苑,121.363273,31.148924,9号线,1.1511,星中路,闵行,76.55,89.99346832135859
31,整租·红梅雅苑 3室2厅 南/北,4300,闵行-闵浦-红梅雅苑,121.436307,31.188334,1号线,0.6212,上海体育馆,闵行,121.9,35.27481542247744
32,整租·阳明国际花苑一二三期 2室2厅 南,5600,闵行-莘庄北广场-阳明国际花苑一二三期,121.381898,31.121744,1号线,1.0649,外环路,闵行,91.09,61.477659457679216
33,整租·浦恒馨苑 2室2厅 南/北,6800,闵行-浦江-浦恒馨苑,121.483819,31.113395,市域机场线,1.4312,三林南,闵行,101.0,67.32673267326733
34,整租·水月锦绣苑南区 2室1厅 南,3780,闵行-闵浦-水月锦绣苑南区,121.528867,31.04915,浦江线,0.1919,闵瑞路,闵行,82.51,45.812628772270024
35,整租·西郊庄园 5室3厅 复式 南,68000,闵行-华漕-西郊庄园,121.436307,31.188334,1号线,0.6212,上海体育馆,闵行,380.55,178.68873998160558
36,整租·莘中新村 1室1厅 南,3200,闵行-莘庄南广场-莘中新村,121.377272,31.105161,5号线,1.0189,莘庄,闵行,39.35,81.32147395171538
37,整租·佳宝新村 1室1厅 南,4800,闵行-七宝-佳宝新村,121.346258,31.15542,9号线,0.2829,七宝,闵行,48.43,99.11212058641338
38,整租·景香苑 1室1厅 南/北,5700,闵行-春申-景香苑,121.419697,31.097204,15号线,0.2936,景西路,闵行,65.0,87.6923076923077
39,整租·景香苑 2室2厅 南/西北,7700,闵行-春申-景香苑,121.419697,31.097204,15号线,0.2936,景西路,闵行,94.0,81.91489361702128
40,整租·中海寰宇天下 3室2厅 南/北,14000,闵行-春申-中海寰宇天下,121.414397,31.100415,15号线,0.4231,景西路,闵行,132.49,105.66835232847761
41,整租·万科七宝国际 1室1厅 南,5040,闵行-七宝-万科七宝国际,121.336895,31.15065,市域机场线,0.2401,中春路,闵行,45.0,112.0
42,整租·莘松五村 1室1厅 南,3600,闵行-莘庄北广场-莘松五村,121.436307,31.188334,1号线,0.6212,上海体育馆,闵行,40.61,88.64811622753017
43,整租·万源城尚郡 2室2厅 南,9200,闵行-古美-万源城尚郡,121.400437,31.156156,12号线,0.5554,虹梅路,闵行,72.34,127.1772186895217
44,整租·金坤花园 1室0厅 南,3850,闵行-金汇-金坤花园,121.436307,31.188334,1号线,0.6212,上海体育馆,闵行,40.71,94.5713583886023
45,整租·航华二村嘉丰公寓 1室1厅 南,4692,闵行-航华-航华二村嘉丰公寓,121.350331,31.172808,10号线,0.9482,航中路,闵行,59.0,79.52542372881356
46,整租·万乐城(商业类) 1室0厅 北,2100,闵行-吴泾-万乐城(商业类),121.445443,31.038405,15号线,0.2291,永德路,闵行,23.0,91.30434782608695
47,整租·金辉海上铭著 2室2厅 南,9500,闵行-莘庄南广场-金辉海上铭著,121.393997,31.112445,5号线,0.835,莘庄,闵行,95.0,100.0
48,整租·建发璟院北苑 3室2厅 南,13500,闵行-古美-建发璟院北苑,121.400437,31.156156,12号线,0.5554,虹梅路,闵行,103.0,131.06796116504853
49,整租·莘松四村 1室1厅 南,3150,闵行-莘庄北广场-莘松四村,121.436307,31.188334,1号线,0.6212,上海体育馆,闵行,46.0,68.47826086956522
50,整租·梦景苑 2室2厅 南,8000,闵行-梅陇-梦景苑,121.412822,31.14129,1号线,0.1599,锦江乐园,闵行,98.12,81.53281695882592
51,整租·罗阳一村 1室1厅 南/北,5000,闵行-梅陇-罗阳一村,121.412822,31.14129,1号线,0.1599,锦江乐园,闵行,49.01,102.01999591920017
52,整租·平南一二村 2室1厅 南/西南,5775,闵行-古美-平南一二村,121.400437,31.156156,12号线,0.5554,虹梅路,闵行,68.25,84.61538461538461
53,整租·公园1872北区 3室2厅 南/北,6500,闵行-吴泾-公园1872北区,121.436307,31.188334,1号线,0.6212,上海体育馆,闵行,104.0,62.5
54,整租·金塔新村 3室1厅 南,3600,闵行-颛桥-金塔新村,121.407904,31.037791,5号线,0.8371,北桥,闵行,83.0,43.373493975903614
55,整租·天安豪园 2室1厅 南,8300,闵行-金汇-天安豪园,121.436307,31.188334,1号线,0.6212,上海体育馆,闵行,80.28,103.38814150473343
56,整租·金汇鸿锦苑 3室2厅 南,10500,闵行-金汇-金汇鸿锦苑,121.436307,31.188334,1号线,0.6212,上海体育馆,闵行,139.0,75.53956834532374
57,整租·金丰小区北区（121弄） 1室2厅 南,4500,闵行-华漕-金丰小区北区（121弄）,121.28316,31.206312,17号线,1.8758,国家会展中心(17号线),闵行,60.14,74.82540738277353
58,整租·水月锦绣苑南区 1室1厅 南,3400,闵行-闵浦-水月锦绣苑南区,121.528867,31.04915,浦江线,0.1919,闵瑞路,闵行,62.71,54.21782809759209
59,整租·颛桥紫薇花园东区 3室2厅 南/北,12000,闵行-颛桥-颛桥紫薇花园东区,121.397933,31.069067,5号线,0.4391,颛桥,闵行,110.0,109.0909090909091
60,整租·万科城市花园 3室1厅 南,8400,闵行-七宝-万科城市花园,121.342838,31.158824,9号线,0.7239,七宝,闵行,127.0,66.14173228346456
61,整租·东方花园三期 1室1厅 南,5985,闵行-七宝-东方花园三期,121.365234,31.142778,12号线,1.2634,七莘路,闵行,58.51,102.29020680225602
62,整租·公园1872北区 3室1厅 南,5000,闵行-吴泾-公园1872北区,121.436307,31.188334,1号线,0.6212,上海体育馆,闵行,95.0,52.63157894736842
63,整租·金鹰华庭四期 3室2厅 南,18000,闵行-金虹桥-金鹰华庭四期,121.380968,31.18353,10号线,1.2083,龙溪路,闵行,146.0,123.28767123287672
64,整租·鹤坡路84弄 2室1厅 南/北,2600,闵行-闵浦-鹤坡路84弄,121.436307,31.188334,1号线,0.6212,上海体育馆,闵行,62.05,41.90169218372281
65,整租·日月华城 3室2厅 南,5800,闵行-颛桥-日月华城,121.38956,31.066022,5号线,1.1796,颛桥,闵行,100.07,57.95942840011992
66,整租·碧林湾新苑(华友路) 2室2厅 南,8600,闵行-七宝-碧林湾新苑(华友路),121.352012,31.136023,12号线,1.1089,七莘路,闵行,93.0,92.47311827956989
67,整租·万科城市花园 3室2厅 南,12000,闵行-七宝-万科城市花园,121.342838,31.158824,9号线,0.7239,七宝,闵行,142.31,84.32295692502284
68,整租·万乐城(商业类) 1室0厅 北,2000,闵行-吴泾-万乐城(商业类),121.445443,31.038405,15号线,0.2291,永德路,闵行,21.79,91.78522257916475
69,整租·爱博三村 1室1厅 南/北,5000,闵行-华漕-爱博三村,121.310695,31.209729,17号线,1.9108,虹桥火车站,闵行,58.0,86.20689655172414
70,整租·君莲新城中城苑 1室2厅 南,4200,闵行-颛桥-君莲新城中城苑,121.420271,31.082384,15号线,0.1685,双柏路,闵行,65.0,64.61538461538461
71,整租·鑫峰苑 2室1厅 南,4900,闵行-颛桥-鑫峰苑,121.396969,31.055956,5号线,1.3119,颛桥,闵行,87.0,56.32183908045977
72,整租·碧桂园柏悦前湾 3室2厅 南,7500,闵行-华漕-碧桂园柏悦前湾,121.294488,31.216381,17号线,2.7422,国家会展中心(17号线),闵行,101.3,74.03751233958539
73,整租·梅陇二村 1室1厅 南,4100,闵行-梅陇-梅陇二村,121.412822,31.14129,1号线,0.1599,锦江乐园,闵行,46.4,88.36206896551724
74,整租·万科早城(二期) 1室1厅 北,2700,闵行-浦江-万科早城(二期),121.485866,31.104431,8号线,2.0077,芦恒路,闵行,62.0,43.54838709677419
75,整租·爱博一村 2室1厅 南/北,4800,闵行-华漕-爱博一村,121.31115,31.207346,17号线,1.6536,虹桥火车站,闵行,60.0,80.0
76,整租·雍华府(公寓) 2室1厅 南/北,5000,闵行-颛桥-雍华府(公寓),121.436307,31.188334,1号线,0.6212,上海体育馆,闵行,108.34,46.1510060919328
77,整租·滨浦新苑五村 2室1厅 南,4300,闵行-浦江-滨浦新苑五村,121.498287,31.067206,8号线,1.3698,联航路,闵行,77.96,55.1564905079528
78,整租·万顺水原墅 1室1厅 南,3800,闵行-颛桥-万顺水原墅,121.41603,31.042576,5号线,0.6359,北桥,闵行,62.62,60.683487703609075
79,整租·绿梅一村 2室1厅 南/北,4200,闵行-莘庄北广场-绿梅一村,121.436307,31.188334,1号线,0.6212,上海体育馆,闵行,55.38,75.83965330444204
80,整租·爱博四村 3室1厅 南,5600,闵行-华漕-爱博四村,121.30695,31.213451,17号线,2.4387,虹桥火车站,闵行,85.0,65.88235294117646
81,整租·锦乐馨苑东苑 3室2厅 南,8000,闵行-春申-锦乐馨苑东苑,121.422325,31.116714,15号线,1.7025,朱梅路,闵行,124.14,64.4433703882713
82,整租·银兆公寓 3室2厅 南/北,6500,闵行-春申-银兆公寓,121.439477,31.106719,市域机场线,0.5749,景洪路(市域机场线),闵行,121.22,53.6215146015509
83,整租·振宏小区 3室1厅 南,8500,闵行-金虹桥-振宏小区,121.405445,31.189639,15号线,0.2308,姚虹路,闵行,80.01,106.23672040994875
84,整租·电机一村 1室0厅 北,2400,闵行-老闵行-电机一村,121.408984,31.003678,5号线,0.8507,金平路,闵行,32.81,73.1484303565986
85,整租·马桥景城馨苑 1室1厅 南,3100,闵行-老闵行-马桥景城馨苑,121.359718,31.038531,5号线,4.309,闵行开发区,闵行,55.95,55.40661304736371
86,整租·虹梅路2759弄 1室1厅 南,5000,闵行-金汇-虹梅路2759弄,121.393561,31.176348,9号线,0.7488,漕河泾开发区,闵行,44.68,111.90689346463742
87,整租·七韵美地苑 1室1厅 南,6000,闵行-航华-七韵美地苑,121.436307,31.188334,1号线,0.6212,上海体育馆,闵行,56.25,106.66666666666667
88,整租·西郊九韵城 2室2厅 南,5000,闵行-华漕-西郊九韵城,121.295371,31.211899,17号线,2.2528,国家会展中心(17号线),闵行,70.0,71.42857142857143
89,整租·古北尚郡 1室1厅 南,9500,闵行-金虹桥-古北尚郡,121.397262,31.199617,15号线,0.1348,红宝石路,闵行,63.97,148.50711270908238
90,整租·金平小区 2室1厅 南/北,3000,闵行-老闵行-金平小区,121.415931,31.01305,5号线,0.5825,金平路,闵行,61.73,48.598736432852746
91,整租·莲花河畔景苑 2室2厅 南/北,9500,闵行-梅陇-莲花河畔景苑,121.412822,31.14129,1号线,0.1599,锦江乐园,闵行,94.22,100.82784971343663
92,整租·林水美地苑 3室1厅 南,6000,闵行-莘庄北广场-林水美地苑,121.436307,31.188334,1号线,0.6212,上海体育馆,闵行,99.85,60.09013520280421
93,整租·蒲汇新村 2室1厅 南/北,5500,闵行-七宝-蒲汇新村,121.356317,31.155598,9号线,0.6774,七宝,闵行,67.0,82.08955223880596
94,整租·电厂小区 1室1厅 南,2500,闵行-老闵行-电厂小区,121.403596,31.005466,5号线,0.8268,华宁路,闵行,35.3,70.8215297450425
95,整租·沁春园一村 2室1厅 南,4700,闵行-莘庄南广场-沁春园一村,121.376559,31.100032,5号线,0.9051,春申路,闵行,63.38,74.15588513726728
96,整租·滨浦新苑八村 2室1厅 南/北,3500,闵行-浦江-滨浦新苑八村,121.495178,31.063329,浦江线,1.6448,沈杜公路,闵行,78.42,44.631471563376685
97,整租·银春小区 2室1厅 南/北,3675,闵行-颛桥-银春小区,121.422714,31.031457,5号线,0.8042,剑川路,闵行,66.01,55.673382820784724
98,整租·天安豪园 1室1厅 南,6800,闵行-金汇-天安豪园,121.436307,31.188334,1号线,0.6212,上海体育馆,闵行,56.45,120.46058458813108
99,整租·九歌花园 1室1厅 西,5300,闵行-静安新城-九歌花园,121.436307,31.188334,1号线,0.6212,上海体育馆,闵行,45.07,117.59485245174173
100,整租·馨和雅苑 3室1厅 南,4500,闵行-闵浦-馨和雅苑,121.542169,31.047096,浦江线,1.1346,闵瑞路,闵行,94.0,47.87234042553192
101,整租·平吉一村 1室1厅 南,4500,闵行-古美-平吉一村,121.400437,31.156156,12号线,0.5554,虹梅路,闵行,42.07,106.96458283812693
102,整租·碧桂园柏悦前湾 3室2厅 南,8500,闵行-华漕-碧桂园柏悦前湾,121.294488,31.216381,17号线,2.7422,国家会展中心(17号线),闵行,100.0,85.0
103,整租·航华一村 1室1厅 南,3500,闵行-航华-航华一村,121.35709,31.17723,10号线,1.1163,紫藤路,闵行,40.87,85.63738683631026
104,整租·昆阳小区 1室0厅 南,2200,闵行-老闵行-昆阳小区,121.372017,30.999343,5号线,0.2621,闵行开发区,闵行,35.07,62.73167949814656
105,整租·华发四季半岛 3室2厅 南/北,6300,闵行-颛桥-华发四季半岛,121.400514,31.059704,5号线,0.8205,颛桥,闵行,102.0,61.76470588235294
106,整租·瑞和新苑江航路60弄 2室2厅 南,3100,闵行-闵浦-瑞和新苑江航路60弄,121.53956,31.046977,浦江线,0.8883,闵瑞路,闵行,75.51,41.054165011256785
107,整租·万泰花园 2室1厅 南,4900,闵行-七宝-万泰花园,121.355684,31.1426,12号线,1.3768,七莘路,闵行,66.07,74.16376570304223
108,整租·吴泾新村 1室1厅 南,2700,闵行-吴泾-吴泾新村,121.4651,31.044504,15号线,2.1728,永德路,闵行,30.0,90.0
109,整租·高兴花园二三四街坊 2室1厅 南,4300,闵行-春申-高兴花园二三四街坊,121.404495,31.112327,1号线,1.4494,外环路,闵行,69.12,62.210648148148145
110,整租·江南名邸 2室2厅 南,6500,闵行-莘庄南广场-江南名邸,121.396432,31.108566,5号线,1.0931,莘庄,闵行,97.27,66.82430348514444
111,整租·高兴花园二三四街坊 1室1厅 东南,3800,闵行-春申-高兴花园二三四街坊,121.404495,31.112327,1号线,1.4494,外环路,闵行,47.94,79.26574885273259
112,整租·永德宝邸（北区） 1室2厅 南,4500,闵行-吴泾-永德宝邸（北区）,121.442177,31.042894,15号线,0.4268,永德路,闵行,69.0,65.21739130434783
113,整租·万科朗润园 1室1厅 南,5200,闵行-七宝-万科朗润园,121.341066,31.152834,市域机场线,0.7044,中春路,闵行,50.14,103.70961308336658
114,整租·润雅苑 2室2厅 南/北,4600,闵行-华漕-润雅苑,121.283365,31.23348,13号线,3.5236,金运路,闵行,90.0,51.111111111111114
115,整租·秀枫翠谷 1室1厅 南,5500,闵行-七宝-秀枫翠谷,121.436307,31.188334,1号线,0.6212,上海体育馆,闵行,59.48,92.46805648957633
116,整租·银都新村(1至7区) 2室1厅 南,4410,闵行-莘庄南广场-银都新村(1至7区),121.395561,31.094471,5号线,0.7605,银都路,闵行,47.66,92.53042383550148
117,整租·馨盛佳苑 1室1厅 南,4500,闵行-华漕-馨盛佳苑,121.289053,31.214049,17号线,2.5091,国家会展中心(17号线),闵行,60.0,75.0
118,整租·西湖苑 1室1厅 南,3700,闵行-莘庄北广场-西湖苑,121.436307,31.188334,1号线,0.6212,上海体育馆,闵行,37.95,97.49670619235836
119,整租·永康城永锦苑 2室1厅 南,3400,闵行-浦江-永康城永锦苑,121.502778,31.029364,浦江线,2.1287,汇臻路,闵行,73.0,46.57534246575342
120,整租·龙柏易居公寓 2室1厅 南,7590,闵行-龙柏-龙柏易居公寓,121.364932,31.175249,10号线,0.559,龙柏新村,闵行,87.0,87.24137931034483
121,整租·金坤花园 1室0厅 南,3413,闵行-金汇-金坤花园,121.436307,31.188334,1号线,0.6212,上海体育馆,闵行,41.65,81.94477791116446
122,整租·西郊庄园马德里洋房 1室2厅 东南/南,7350,闵行-华漕-西郊庄园马德里洋房,121.290698,31.201288,17号线,1.0885,国家会展中心(17号线),闵行,90.58,81.14374034003092
123,整租·莘松三村 1室1厅 南/北,2800,闵行-莘庄北广场-莘松三村,121.436307,31.188334,1号线,0.6212,上海体育馆,闵行,39.79,70.36943955767781
124,整租·爱博二村 1室1厅 南,4700,闵行-华漕-爱博二村,121.305949,31.206482,17号线,1.8556,虹桥火车站,闵行,55.86,84.1389187253849
125,整租·江锦南苑江锦北苑 2室1厅 南,6860,闵行-浦江-江锦南苑江锦北苑,121.486422,31.118745,市域机场线,0.8096,三林南,闵行,91.3,75.1369112814896
126,整租·臻澜苑 2室2厅 南,6000,闵行-老闵行-臻澜苑,121.417971,31.008671,5号线,0.6367,江川路,闵行,95.54,62.80092108017584
127,整租·闵浦新苑四村 2室2厅 南,4000,闵行-闵浦-闵浦新苑四村,121.532988,31.0622,浦江线,0.8611,三鲁公路,闵行,94.0,42.5531914893617
128,整租·上海华府天地 4室2厅 南,6000,闵行-马桥-上海华府天地,121.365069,31.041207,5号线,4.3156,北桥,闵行,272.76,21.997360316761988
129,整租·万科时一区(二期） 1室1厅 南,6500,闵行-华漕-万科时一区(二期）,121.31106,31.203422,17号线,1.2851,虹桥火车站,闵行,57.16,113.71588523442968
130,整租·沁春园二村 3室1厅 南,4700,闵行-莘庄南广场-沁春园二村,121.378081,31.097366,5号线,0.7446,春申路,闵行,84.65,55.52274069698759
131,整租·龙柏井亭公寓 2室1厅 南,8500,闵行-龙柏-龙柏井亭公寓,121.367644,31.172693,10号线,0.4289,紫藤路,闵行,81.39,104.43543432854159
132,整租·梅香苑西苑 2室2厅 南/北,6800,闵行-梅陇-梅香苑西苑,121.412822,31.14129,1号线,0.1599,锦江乐园,闵行,86.46,78.64908628267408
133,整租·金铭文博水景苑 1室1厅 南,4500,闵行-颛桥-金铭文博水景苑,121.405111,31.06629,5号线,0.3197,颛桥,闵行,51.82,86.83905827865689
134,整租·金坤花园 1室0厅 南,4300,闵行-金汇-金坤花园,121.436307,31.188334,1号线,0.6212,上海体育馆,闵行,34.56,124.42129629629629
135,整租·金美苑 2室1厅 南,5200,闵行-七宝-金美苑,121.343655,31.151478,9号线,0.6782,七宝,闵行,73.0,71.23287671232876
136,整租·爱博一村 1室1厅 南,3500,闵行-华漕-爱博一村,121.31115,31.207346,17号线,1.6536,虹桥火车站,闵行,56.51,61.93594054149708
137,整租·新华小区（龙吴路5599弄） 2室1厅 南,4200,闵行-吴泾-新华小区（龙吴路5599弄）,121.466848,31.039223,15号线,2.257,永德路,闵行,81.28,51.67322834645669
138,整租·万科阳光苑 2室2厅 南/北,5400,闵行-吴泾-万科阳光苑,121.436307,31.188334,1号线,0.6212,上海体育馆,闵行,90.4,59.73451327433628
139,整租·恒基旭辉中心(公寓) 3室2厅 南/北,11000,闵行-华漕-恒基旭辉中心(公寓),121.317028,31.211977,17号线,1.999,虹桥火车站,闵行,113.43,96.97610861324164
140,整租·西郊庄园马德里洋房 1室2厅 南,10000,闵行-华漕-西郊庄园马德里洋房,121.290698,31.201288,17号线,1.0885,国家会展中心(17号线),闵行,88.06,113.55893708834886
141,整租·新华小区（龙吴路5599弄） 2室1厅 南,4000,闵行-吴泾-新华小区（龙吴路5599弄）,121.466848,31.039223,15号线,2.257,永德路,闵行,81.28,49.21259842519685
