标题,价格(元/月),面积,片区,lng,lat,nearest_station_id,distance_km
整租·银桥花园 3室1厅 南,4300,101.37㎡,闵行-颛桥-银桥花园,121.409262,31.056335,5号线,1.2464
整租·古北新城 1室1厅 南,6500,55.16㎡,闵行-金虹桥-古北新城,121.45183,31.132446,15号线,1.5313
整租·银都新村(8至10区) 2室1厅 南,4000,56.65㎡,闵行-莘庄南广场-银都新村(8至10区),121.395561,31.094471,5号线,0.7605
整租·虹桥茗雅苑 2室2厅 南,4800,90.00㎡,闵行-华漕-虹桥茗雅苑,121.266592,31.216453,17号线,3.5318
整租·君莲闵都雅苑 3室1厅 南,6200,103.00㎡,闵行-颛桥-君莲闵都雅苑,121.41194,31.07669,15号线,1.1829
整租·翔泰苑 1室1厅 南,3500,53.00㎡,闵行-颛桥-翔泰苑,121.405809,31.048204,5号线,0.5307
整租·复地北桥城(都市路399弄)(公寓) 1室1厅 南,3800,68.32㎡,闵行-颛桥-复地北桥城(都市路399弄)(公寓),121.422167,31.035581,5号线,1.1408
整租·九歌上郡 2室2厅 南,10000,97.55㎡,闵行-静安新城-九歌上郡,121.436307,31.188334,1号线,0.6212
整租·报春一村 2室1厅 南,5100,60.48㎡,闵行-莘庄北广场-报春一村,121.436307,31.188334,1号线,0.6212
整租·古北悦公馆 4室2厅 南/北,25000,155.00㎡,闵行-金虹桥-古北悦公馆,121.397262,31.199617,15号线,0.1348
整租·建发璟院北苑 3室2厅 南,15000,107.00㎡,闵行-古美-建发璟院北苑,121.400437,31.156156,12号线,0.5554
整租·龙柏二村 2室1厅 南,5800,54.35㎡,闵行-龙柏-龙柏二村,121.36229,31.182868,10号线,0.9897
整租·万源城尚郡 3室1厅 南,10000,88.92㎡,闵行-古美-万源城尚郡,121.400437,31.156156,12号线,0.5554
整租·万科城 3室2厅 南,4800,91.00㎡,闵行-老闵行-万科城,121.386109,31.027058,5号线,2.3408
整租·上虹新村 2室1厅 南,8000,72.72㎡,闵行-金汇-上虹新村,121.436307,31.188334,1号线,0.6212
整租·永康城星华园 2室1厅 南,3200,81.40㎡,闵行-浦江-永康城星华园,121.452073,31.12801,15号线,1.4195
整租·京浦花园 2室1厅 南,4300,75.79㎡,闵行-老闵行-京浦花园,121.429428,31.013393,5号线,1.0502
整租·景舒苑五村西区 2室1厅 南/北,4600,69.10㎡,闵行-浦江-景舒苑五村西区,121.49623,31.070176,8号线,1.4212
整租·世博家园十一街坊 2室1厅 南/北,5000,84.73㎡,闵行-浦江-世博家园十一街坊,121.426246,31.17153,12号线,0.7463
整租·江锦南苑江锦北苑 1室2厅 南,5480,63.61㎡,闵行-浦江-江锦南苑江锦北苑,121.486422,31.118745,市域机场线,0.8096
整租·锦绣江南(二期) 2室2厅 南,13000,107.00㎡,闵行-金汇-锦绣江南(二期),121.436307,31.188334,1号线,0.6212
整租·万泰花园 1室1厅 南,4150,47.81㎡,闵行-七宝-万泰花园,121.355684,31.1426,12号线,1.3768
整租·浦江世博家园四街坊 2室2厅 南,4600,82.00㎡,闵行-浦江-浦江世博家园四街坊,121.504223,31.080282,8号线,0.607
整租·新梅花苑 2室2厅 南,4500,58.87㎡,闵行-古美-新梅花苑,121.400437,31.156156,12号线,0.5554
整租·日月华城 3室1厅 南,5000,84.00㎡,闵行-颛桥-日月华城,121.38956,31.066022,5号线,1.1796
整租·古美七村 2室1厅 南,5100,76.76㎡,闵行-古美-古美七村,121.400437,31.156156,12号线,0.5554
整租·西郊九韵城 2室2厅 南,4700,94.23㎡,闵行-华漕-西郊九韵城,121.295371,31.211899,17号线,2.2528
整租·永康城浦欣苑 1室1厅 南,1900,56.00㎡,闵行-浦江-永康城浦欣苑,121.452073,31.12801,15号线,1.4195
整租·繁盛苑 3室2厅 南,6300,130.81㎡,闵行-颛桥-繁盛苑,121.393954,31.062604,5号线,0.8996
整租·龙柏六村 1室2厅 南,5060,43.09㎡,闵行-龙柏-龙柏六村,121.364833,31.173543,10号线,0.4289
整租·三明花园 2室1厅 南,4200,60.39㎡,闵行-老闵行-三明花园,121.42878,31.014666,5号线,0.9337
整租·碧林湾新苑(华友路) 2室2厅 南,9000,86.13㎡,闵行-七宝-碧林湾新苑(华友路),121.352012,31.136023,12号线,1.1089
整租·古北新城 4室2厅 南,13500,150.00㎡,闵行-金虹桥-古北新城,121.45183,31.132446,15号线,1.5313
整租·东苑佳和园 1室1厅 南,4300,58.37㎡,闵行-老闵行-东苑佳和园,121.433739,31.011786,5号线,1.2073
整租·复地紫藤里 4室2厅 南,25000,221.15㎡,闵行-龙柏-复地紫藤里,121.365844,31.17266,10号线,0.3448
整租·高兴花园二三四街坊 2室1厅 南/北,4000,68.09㎡,闵行-春申-高兴花园二三四街坊,121.404495,31.112327,1号线,1.4494
整租·祥生瑞和苑 2室2厅 南,6200,86.00㎡,闵行-春申-祥生瑞和苑,121.418835,31.091794,15号线,0.1575
整租·凤庆小区 2室1厅 南/北,3500,52.82㎡,闵行-老闵行-凤庆小区,121.402035,31.013607,5号线,0.8198
整租·龙柏二村 1室1厅 南,4400,42.28㎡,闵行-龙柏-龙柏二村,121.36229,31.182868,10号线,0.9897
整租·金平小区 2室1厅 南,4500,62.83㎡,闵行-老闵行-金平小区,121.415931,31.01305,5号线,0.5825
整租·金塔新村 2室2厅 南/北,3800,62.00㎡,闵行-颛桥-金塔新村,121.407904,31.037791,5号线,0.8371
整租·报春二村 2室1厅 南,3900,61.45㎡,闵行-莘庄北广场-报春二村,121.436307,31.188334,1号线,0.6212
整租·名仕世家花苑 3室2厅 南,7000,111.74㎡,闵行-颛桥-名仕世家花苑,121.37715,31.089104,5号线,1.2514
整租·名都新城（四期） 2室2厅 南/北,8000,107.10㎡,闵行-莘庄南广场-名都新城（四期）,121.39147,31.105983,5号线,0.8164
整租·上海康城 3室2厅 南,5300,113.00㎡,闵行-莘闵别墅-上海康城,121.436307,31.188334,1号线,0.6212
整租·翡翠名都 2室2厅 西南,12400,84.41㎡,闵行-金虹桥-翡翠名都,121.436307,31.188334,1号线,0.6212
整租·东兰路37弄 2室1厅 南,6359,50.79㎡,闵行-古美-东兰路37弄,121.401761,31.156177,12号线,0.6316
整租·明申花园(公寓) 2室2厅 南,9200,109.40㎡,闵行-金虹桥-明申花园(公寓),121.436307,31.188334,1号线,0.6212
整租·万科早城(一期) 1室1厅 北,3100,60.00㎡,闵行-浦江-万科早城(一期),121.485866,31.104431,8号线,2.0077
整租·骏苑(二期) 2室1厅 南,3400,77.06㎡,闵行-颛桥-骏苑(二期),121.436307,31.188334,1号线,0.6212
整租·金泰公寓 2室1厅 南,5200,59.99㎡,闵行-七宝-金泰公寓,121.359606,31.158652,10号线,0.8533
整租·当代万国府MOMA 2室1厅 南,6200,71.57㎡,闵行-老闵行-当代万国府MOMA,121.430408,31.010351,5号线,0.858
整租·阳明国际花苑五期 2室2厅 南,6500,104.00㎡,闵行-莘庄北广场-阳明国际花苑五期,121.381898,31.121744,1号线,1.0649
整租·建发璟院北苑 3室2厅 南,14000,107.00㎡,闵行-古美-建发璟院北苑,121.400437,31.156156,12号线,0.5554
整租·聚缘北庭 2室1厅 南/北,3800,73.98㎡,闵行-闵浦-聚缘北庭,121.545058,31.045371,浦江线,1.4352
整租·万源城朗郡 2室2厅 南,12800,115.64㎡,闵行-古美-万源城朗郡,121.400437,31.156156,12号线,0.5554
整租·万科城 3室1厅 南,5200,91.27㎡,闵行-老闵行-万科城,121.386109,31.027058,5号线,2.3408
整租·公园1872北区 3室2厅 南/北,6500,108.00㎡,闵行-吴泾-公园1872北区,121.436307,31.188334,1号线,0.6212
整租·南方新村 2室1厅 南,5000,60.00㎡,闵行-古美-南方新村,121.400437,31.156156,12号线,0.5554
整租·高华小区 2室1厅 南,3200,47.41㎡,闵行-老闵行-高华小区,121.42207,31.004613,5号线,0.1617
整租·瑞和城叁街区(汇臻路815弄) 1室1厅 南,2800,65.00㎡,闵行-闵浦-瑞和城叁街区(汇臻路815弄),121.524188,31.020953,浦江线,0.4771
整租·春晖小区 2室0厅 南,4800,49.80㎡,闵行-航华-春晖小区,121.436307,31.188334,1号线,0.6212
整租·虹梅南苑 2室1厅 南,4400,70.70㎡,闵行-春申-虹梅南苑,121.428971,31.112325,15号线,1.0183
整租·一品漫城(五期) 1室1厅 南,5000,69.00㎡,闵行-浦江-一品漫城(五期),121.436307,31.188334,1号线,0.6212
整租·静安新城十区 2室1厅 南,6300,67.00㎡,闵行-静安新城-静安新城十区,121.37907,31.161412,9号线,0.7867
整租·君怡公寓 2室2厅 南,10500,149.13㎡,闵行-金汇-君怡公寓,121.436307,31.188334,1号线,0.6212
整租·黎明花园 2室1厅 南,5000,70.09㎡,闵行-七宝-黎明花园,121.347947,31.147807,9号线,0.8381
整租·金汇华光城 3室2厅 南,11000,137.16㎡,闵行-金汇-金汇华光城,121.436307,31.188334,1号线,0.6212
整租·高兴花园二三四街坊 2室1厅 南/北,3850,67.00㎡,闵行-春申-高兴花园二三四街坊,121.404495,31.112327,1号线,1.4494
整租·报春三村 2室1厅 南,5000,62.69㎡,闵行-莘庄北广场-报春三村,121.436307,31.188334,1号线,0.6212
整租·景舒苑二村 2室1厅 南/北,4300,71.27㎡,闵行-浦江-景舒苑二村,121.495975,31.075943,8号线,1.4195
整租·红梅雅苑 2室1厅 南/北,2800,73.40㎡,闵行-闵浦-红梅雅苑,121.436307,31.188334,1号线,0.6212
整租·建发璟院北苑 3室2厅 南,13000,107.00㎡,闵行-古美-建发璟院北苑,121.400437,31.156156,12号线,0.5554
整租·瑞和新苑浦涛路399弄 2室2厅 南/北,3900,74.53㎡,闵行-闵浦-瑞和新苑浦涛路399弄,121.538039,31.048636,浦江线,0.7403
整租·中祥哥德堡 3室2厅 南,8200,134.00㎡,闵行-莘庄南广场-中祥哥德堡,121.385624,31.104467,5号线,0.6895
整租·航华二村嘉丰公寓 3室1厅 南,5500,80.60㎡,闵行-航华-航华二村嘉丰公寓,121.350331,31.172808,10号线,0.9482
整租·建发璟院北苑 3室2厅 南,14000,107.00㎡,闵行-古美-建发璟院北苑,121.400437,31.156156,12号线,0.5554
整租·九歌花园 1室1厅 东,5590,45.07㎡,闵行-静安新城-九歌花园,121.436307,31.188334,1号线,0.6212
整租·蓼花汀花园(公寓) 3室2厅 南,13000,134.92㎡,闵行-七宝-蓼花汀花园(公寓),121.364067,31.136288,12号线,0.5382
整租·航华一村 1室1厅 南,4300,54.85㎡,闵行-航华-航华一村,121.35709,31.17723,10号线,1.1163
整租·高兴花园二三四街坊 1室0厅 南,3045,37.23㎡,闵行-春申-高兴花园二三四街坊,121.404495,31.112327,1号线,1.4494
整租·古北尚郡 2室2厅 南,12500,132.68㎡,闵行-金虹桥-古北尚郡,121.397262,31.199617,15号线,0.1348
整租·银都新村(1至7区) 1室1厅 南,3300,40.27㎡,闵行-莘庄南广场-银都新村(1至7区),121.395561,31.094471,5号线,0.7605
整租·报春二村 2室1厅 南,4300,71.00㎡,闵行-莘庄北广场-报春二村,121.436307,31.188334,1号线,0.6212
整租·罗阳七村(华宝小区) 2室1厅 南,4500,51.95㎡,闵行-梅陇-罗阳七村(华宝小区),121.412822,31.14129,1号线,0.1599
整租·龙柏四村 1室1厅 南,4400,44.42㎡,闵行-龙柏-龙柏四村,121.36274,31.179722,10号线,0.8021
整租·上海阳城 3室2厅 南,7350,104.00㎡,闵行-梅陇-上海阳城,121.412822,31.14129,1号线,0.1599
整租·梅陇二村 1室1厅 南,4300,46.00㎡,闵行-梅陇-梅陇二村,121.412822,31.14129,1号线,0.1599
整租·虹浦新城南区 1室1厅 南,3100,55.22㎡,闵行-闵浦-虹浦新城南区,121.436307,31.188334,1号线,0.6212
整租·浦恒馨苑 1室1厅 南,3687,60.00㎡,闵行-浦江-浦恒馨苑,121.483819,31.113395,市域机场线,1.4312
整租·金虹桥井亭苑 2室1厅 南,6600,60.04㎡,闵行-金汇-金虹桥井亭苑,121.436307,31.188334,1号线,0.6212
整租·建发璟院北苑 3室2厅 南,15000,107.00㎡,闵行-古美-建发璟院北苑,121.400437,31.156156,12号线,0.5554
整租·团结花苑 2室1厅 南/北,4400,75.50㎡,闵行-莘庄南广场-团结花苑,121.373412,31.104139,5号线,1.3516
整租·滨浦新苑四村 2室2厅 南/北,4300,75.90㎡,闵行-浦江-滨浦新苑四村,121.503352,31.065452,浦江线,0.9611
整租·瑞和城玖街区（鲁康路555弄） 2室1厅 南/北,3200,76.52㎡,闵行-闵浦-瑞和城玖街区（鲁康路555弄）,121.515875,31.028117,浦江线,0.8879
整租·合生城邦四街坊 2室2厅 南/北,4600,90.46㎡,闵行-老闵行-合生城邦四街坊,121.405807,31.018868,5号线,0.9392
整租·永康城香樟苑 2室1厅 南,3300,67.65㎡,闵行-浦江-永康城香樟苑,121.452073,31.12801,15号线,1.4195
整租·欣佳宝邸(北区) 3室2厅 南,4300,97.76㎡,闵行-闵浦-欣佳宝邸(北区),121.539369,31.043262,浦江线,0.8748
整租·三佳花苑 2室1厅 南,4700,55.84㎡,闵行-七宝-三佳花苑,121.36011,31.154281,9号线,0.9396
整租·绿梅一村 2室1厅 南,4500,45.95㎡,闵行-莘庄北广场-绿梅一村,121.436307,31.188334,1号线,0.6212
整租·莲花新村 2室1厅 南/北,4500,60.09㎡,闵行-春申-莲花新村,121.414647,31.113118,15号线,1.5355
整租·梅陇一村 1室1厅 南,4200,48.00㎡,闵行-梅陇-梅陇一村,121.412822,31.14129,1号线,0.1599
整租·东方明珠小区 2室1厅 南,7800,77.91㎡,闵行-金虹桥-东方明珠小区,121.404666,31.189984,15号线,0.24
整租·春申景城MIDTOWN 2室2厅 南,9200,141.35㎡,闵行-春申-春申景城MIDTOWN,121.410553,31.112642,15号线,1.6318
整租·万科早城(二期) 1室1厅 南,2900,60.36㎡,闵行-浦江-万科早城(二期),121.485866,31.104431,8号线,2.0077
整租·春申五村 2室1厅 西南,4800,58.04㎡,闵行-莘庄南广场-春申五村,121.393017,31.098537,5号线,0.6875
整租·景华新苑 2室2厅 南,7300,87.00㎡,闵行-春申-景华新苑,121.448864,31.113283,市域机场线,0.5799
整租·永康城佳兴苑 2室1厅 南,2940,68.00㎡,闵行-浦江-永康城佳兴苑,121.452073,31.12801,15号线,1.4195
整租·中虹浦江苑 1室1厅 南,2600,43.70㎡,闵行-闵浦-中虹浦江苑,121.543892,31.048661,浦江线,1.2974
整租·茂盛城市花园一期 2室1厅 南,4500,42.63㎡,闵行-七宝-茂盛城市花园一期,121.436307,31.188334,1号线,0.6212
整租·骏苑(二期) 3室2厅 南,6000,130.00㎡,闵行-颛桥-骏苑(二期),121.436307,31.188334,1号线,0.6212
整租·君莲新城中城苑 2室2厅 南,5500,83.00㎡,闵行-颛桥-君莲新城中城苑,121.420271,31.082384,15号线,0.1685
整租·嘉怡水岸(公寓) 2室2厅 南,7600,93.47㎡,闵行-吴泾-嘉怡水岸(公寓),121.467297,31.035173,15号线,2.0297
整租·高华小区 1室1厅 南,1400,14.00㎡,闵行-老闵行-高华小区,121.42207,31.004613,5号线,0.1617
整租·高兴花园二三四街坊 1室1厅 南,2940,37.03㎡,闵行-春申-高兴花园二三四街坊,121.404495,31.112327,1号线,1.4494
整租·航华三村四街坊 1室1厅 南/北,5200,52.94㎡,闵行-航华-航华三村四街坊,121.348619,31.165882,10号线,0.6424
整租·上陇新村 2室1厅 南,5000,78.78㎡,闵行-梅陇-上陇新村,121.412822,31.14129,1号线,0.1599
整租·鑫峰苑 1室1厅 南,3800,56.95㎡,闵行-颛桥-鑫峰苑,121.396969,31.055956,5号线,1.3119
整租·君莲闵都雅苑 2室1厅 南,4410,64.00㎡,闵行-颛桥-君莲闵都雅苑,121.41194,31.07669,15号线,1.1829
整租·罗锦新苑 2室1厅 南,5000,70.26㎡,闵行-梅陇-罗锦新苑,121.412822,31.14129,1号线,0.1599
整租·宝仪花苑 2室1厅 南,5000,57.38㎡,闵行-七宝-宝仪花苑,121.363273,31.148924,9号线,1.1511
整租·荣顺苑 2室2厅 南/北,5000,88.00㎡,闵行-颛桥-荣顺苑,121.398809,31.064711,5号线,0.3877
整租·名都城(公寓) 2室2厅 南,13000,101.92㎡,闵行-金虹桥-名都城(公寓),121.436307,31.188334,1号线,0.6212
整租·景华新苑 2室1厅 南,8200,86.31㎡,闵行-春申-景华新苑,121.448864,31.113283,市域机场线,0.5799
整租·爱博四村 3室2厅 南,4900,81.58㎡,闵行-华漕-爱博四村,121.30695,31.213451,17号线,2.4387
整租·龙柏六村 1室1厅 南,6000,43.09㎡,闵行-龙柏-龙柏六村,121.364833,31.173543,10号线,0.4289
整租·莘松七村 2室1厅 南/北,3780,52.13㎡,闵行-莘庄北广场-莘松七村,121.436307,31.188334,1号线,0.6212
整租·三佳花苑 2室1厅 南,5000,40.92㎡,闵行-七宝-三佳花苑,121.36011,31.154281,9号线,0.9396
整租·红旗小区 2室0厅 南/北,2800,49.94㎡,闵行-老闵行-红旗小区,121.397894,31.010301,5号线,0.4027
整租·银都新村(1至7区) 2室1厅 南,4300,54.53㎡,闵行-莘庄南广场-银都新村(1至7区),121.395561,31.094471,5号线,0.7605
整租·臻澜苑 2室1厅 南,4300,65.00㎡,闵行-老闵行-臻澜苑,121.417971,31.008671,5号线,0.6367
整租·罗阳四村(恒德花苑) 2室1厅 南,4800,65.14㎡,闵行-梅陇-罗阳四村(恒德花苑),121.412822,31.14129,1号线,0.1599
整租·航华二村京润花园 1室1厅 南,4290,43.22㎡,闵行-航华-航华二村京润花园,121.3493,31.169416,10号线,0.7264
整租·静安新城十一区 2室1厅 南,5500,66.00㎡,闵行-静安新城-静安新城十一区,121.377739,31.160481,9号线,0.8825
整租·龙柏四村三小区 2室1厅 南,5250,67.00㎡,闵行-龙柏-龙柏四村三小区,121.361045,31.176703,10号线,0.8588
整租·浦江世博家园十五街坊 2室1厅 南,4500,59.00㎡,闵行-浦江-浦江世博家园十五街坊,121.502032,31.071736,8号线,0.8418
整租·莘松五村 1室1厅 南,3500,45.00㎡,闵行-莘庄北广场-莘松五村,121.436307,31.188334,1号线,0.6212
整租·报春二村 2室1厅 南,3990,60.98㎡,闵行-莘庄北广场-报春二村,121.436307,31.188334,1号线,0.6212
整租·白浪新村 2室1厅 南,5775,67.00㎡,闵行-七宝-白浪新村,121.353058,31.152694,9号线,0.4653
整租·牡丹新村 2室1厅 南/北,5000,65.00㎡,闵行-七宝-牡丹新村,121.348002,31.153197,9号线,0.2592
整租·静安新城二区 1室1厅 南,5000,51.00㎡,闵行-静安新城-静安新城二区,121.383665,31.157922,12号线,0.8205
整租·新闵小区 1室0厅 南,2500,29.62㎡,闵行-老闵行-新闵小区,121.424278,31.005865,5号线,0.0908
整租·夏朵园 3室2厅 南/北,4500,112.00㎡,闵行-老闵行-夏朵园,121.396038,31.024999,5号线,1.945
整租·浦江智汇园 3室2厅 南/北,6500,91.11㎡,闵行-闵浦-浦江智汇园,121.436307,31.188334,1号线,0.6212
整租·一品漫城(五期) 2室2厅 南,7500,170.68㎡,闵行-浦江-一品漫城(五期),121.436307,31.188334,1号线,0.6212
整租·一品漫城(四期)(公寓) 2室1厅 南/北,7600,92.53㎡,闵行-浦江-一品漫城(四期)(公寓),121.436307,31.188334,1号线,0.6212
整租·古北大成公馆 1室1厅 南/北,9800,65.00㎡,闵行-金虹桥-古北大成公馆,121.40389,31.188772,15号线,0.3903
整租·新闵小区 2室1厅 南,4000,56.65㎡,闵行-老闵行-新闵小区,121.424278,31.005865,5号线,0.0908
整租·紫竹半岛花园 1室1厅 南,4830,65.00㎡,闵行-吴泾-紫竹半岛花园,121.436307,31.188334,1号线,0.6212
整租·名都城(公寓) 3室1厅 南,16500,102.16㎡,闵行-金虹桥-名都城(公寓),121.436307,31.188334,1号线,0.6212
整租·奥塞花园 2室1厅 南,5200,82.50㎡,闵行-莘庄南广场-奥塞花园,121.390106,31.097583,5号线,0.4157
整租·平阳绿家园 2室1厅 南,6000,86.76㎡,闵行-古美-平阳绿家园,121.400437,31.156156,12号线,0.5554
整租·虹景苑 2室2厅 南,4800,100.03㎡,闵行-春申-虹景苑,121.431722,31.096717,15号线,0.7998
整租·凤凰景苑 3室2厅 南/北,9000,103.87㎡,闵行-老闵行-凤凰景苑,121.437919,31.193287,11号线,0.2769
整租·馨昌佳苑 1室1厅 南,3200,60.00㎡,闵行-华漕-馨昌佳苑,121.291208,31.217694,17号线,2.8895
整租·嘉丰花苑 1室1厅 南,4725,58.00㎡,闵行-航华-嘉丰花苑,121.436307,31.188334,1号线,0.6212
整租·莘松五村 2室1厅 南,3000,54.91㎡,闵行-莘庄北广场-莘松五村,121.436307,31.188334,1号线,0.6212
整租·合生城邦四街坊 2室2厅 南/北,4500,98.57㎡,闵行-老闵行-合生城邦四街坊,121.405807,31.018868,5号线,0.9392
整租·莘南花苑二村 2室1厅 南,5500,67.91㎡,闵行-莘庄南广场-莘南花苑二村,121.398352,31.109397,5号线,1.2532
整租·馨泰佳苑 2室1厅 南,4100,60.00㎡,闵行-华漕-馨泰佳苑,121.288052,31.216343,17号线,2.7755
整租·江南欣苑(闵行) 2室2厅 南,6200,94.61㎡,闵行-春申-江南欣苑(闵行),121.424044,31.113413,15号线,1.366
整租·东新街 3室1厅 南,3300,98.10㎡,闵行--东新街,121.436307,31.188334,1号线,0.6212
整租·紫藤华庭 3室2厅 南,18000,123.00㎡,闵行-龙柏-紫藤华庭,121.436307,31.188334,1号线,0.6212
整租·银都新村(1至7区) 1室1厅 南,3630,42.69㎡,闵行-莘庄南广场-银都新村(1至7区),121.395561,31.094471,5号线,0.7605
整租·绿地璀璨天城 4室2厅 南,6300,129.00㎡,闵行-老闵行-绿地璀璨天城,121.376924,31.024244,5号线,2.3182
整租·平南一二村 1室1厅 南,5330,41.00㎡,闵行-古美-平南一二村,121.400437,31.156156,12号线,0.5554
